5,Thirteenth Story 5/10 ( Hyderabad Kid Horror Story ),https://www.youtube.com/watch?v=o2S1y4OouJE&t=02h34m30s
5,Lift man&#39;s ghost? (5/10),https://www.youtube.com/watch?v=gWUoKrdelRo&t=16m42s
5,Ghost whispering.... (5/10),https://www.youtube.com/watch?v=gWUoKrdelRo&t=1h47m47s
5,Ashwath with 1947 London horror story better than 1920 London of Sharman..at the end Ashwath tried to give rishwath to Joshi by teasing to appear in 100th stream to narrate his IAMDB 9.5/10 rated story based on his personal experience..,https://www.youtube.com/watch?v=1_JABJmSunM&t=40m41s
5,Creature calling out people (5/10),https://www.youtube.com/watch?v=U5DZkZjSMMg&t=27m45s
5,Woman Jumps off (5/10 really),https://www.youtube.com/watch?v=s829s3BN9E0&t=0h12m20s
5,Hostel Room at Night time  Nightmare about Chair became reality 😟 7.5/10,https://www.youtube.com/watch?v=Jv07P4zEIH8&t=1h17m39s
5,France Guy 3:00 am Scary Experience but he was not scared while narrating😏 5/10,https://www.youtube.com/watch?v=Jv07P4zEIH8&t=1h57m44s
5,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=41m26s
5,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=50m13s
5,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=1h14m57s
5,,https://www.youtube.com/watch?v=qGYoBRjegdc&t=1h51m30s
5,Buffalo US 5/10,https://www.youtube.com/watch?v=rgyluWmXlm0&t=1h39m30s
5,(5.5/10).,https://www.youtube.com/watch?v=WUrsATPAW8Q&t=25m18s
5,(5/10).,https://www.youtube.com/watch?v=WUrsATPAW8Q&t=47m23s
5,kisko sunaii di muje nai di iseliye rating low (5/10).,https://www.youtube.com/watch?v=WUrsATPAW8Q&t=1h52m58s
5,Story 2: (trigger warning) bad things happening to friend who lived in police quarters 6.5/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=21m30s
5,Story 4:  creepy naani&#39;s dream  7.5/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=48m10s
5,Story 5:  A flying soap and a AP DHILLON fan ghost  5/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=1h02m21s
5,Story 6:  A creepy cottage near a haunted bridge  5/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=1h21m09s
5,Story 7:   A creepy Airbnb in kochi with a obsessed owner the royal family  6.5/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=1h31m08s
5,Story 8:   Someone living and following in the walls 5/10,https://www.youtube.com/watch?v=JkAtT0tFaMQ&t=1h43m55s
5,Playing planchette & summoned a snake 🐍instead  🤭 (5/10),https://www.youtube.com/watch?v=ch64d8Pzu7o&t=55m11s
5,missed a free pizza. 8.5/10 { Bunny Buggs },https://www.youtube.com/watch?v=AMPNDBozKL0&t=2h00m00s
